id,full_name,age,gender,device_type,ad_position,Product_Category,color_name,hex_code,r,g,b,Mood,Season,Time_Spent_sec,click
2946,User2946,37.0,Female,Desktop,Bottom,Fashion,Trolley Grey,#808080,128,128,128,Neutral,Winter,21,1
4122,User4122,,Female,Mobile,,Sports,Bright lavender,#BF94E4,191,148,228,Happy,Spring,84,0
7,User7,,Female,Tablet,Bottom,Tech,Artichoke,#8F9779,143,151,121,Neutral,Autumn,180,1
315,User315,,Non-Binary,Desktop,,Tech,Arsenic,#3B444B,59,68,75,Happy,Winter,43,1
6454,User6454,45.0,,Mobile,Bottom,Tech,Psychedelic purple,#DF00FF,223,0,255,Happy,Spring,147,0
9736,User9736,46.0,,Desktop,Bottom,Fashion,Ao (English),#008000,0,128,0,Angry,Summer,21,1
7466,User7466,47.0,,Mobile,Bottom,Fashion,St. Patrick's blue,#23297A,35,41,122,Neutral,Winter,253,1
5647,User5647,,,Tablet,Side,Fashion,Turkish rose,#B57281,181,114,129,Calm,Spring,39,1
2337,User2337,,Male,Desktop,Top,Tech,Robin egg blue,#00CCCC,0,204,204,Angry,Monsoon,293,1
3697,User3697,27.0,Non-Binary,Mobile,,Home_Decor,La Salle Green,#087830,8,120,48,Happy,Monsoon,150,0
6479,User6479,,Male,Tablet,,Sports,Deep carrot orange,#E9692C,233,105,44,Calm,Autumn,219,1
1305,User1305,,Female,Tablet,Top,Sports,Android green,#A4C639,164,198,57,Sad,Spring,169,1
3601,User3601,,Non-Binary,Mobile,Bottom,Fashion,Light Thulian pink,#E68FAC,230,143,172,Sad,Monsoon,115,1
2373,User2373,31.0,,Desktop,Bottom,Tech,Mellow apricot,#F8B878,248,184,120,Angry,Autumn,139,1
6083,User6083,29.0,,Desktop,,Home_Decor,Cadmium yellow,#FFF600,255,246,0,Calm,Winter,78,0
9084,User9084,,,Desktop,Side,Food,Lemon lime,#E3FF00,227,255,0,Neutral,Winter,160,0
6268,User6268,,,Desktop,Top,Fashion,Cyan,#00FFFF,0,255,255,Calm,Spring,219,1
1141,User1141,37.0,Male,Desktop,,Food,Orange-yellow,#F8D568,248,213,104,Angry,Spring,278,1
3243,User3243,49.0,Female,Mobile,Bottom,Sports,French rose,#F64A8A,246,74,138,Neutral,Spring,283,0
3990,User3990,28.0,,,Side,Sports,Pictorial carmine,#C30B4E,195,11,78,Neutral,Spring,152,1
1148,User1148,25.0,,Mobile,Bottom,Home_Decor,Plum,#8E4585,142,69,133,Sad,Monsoon,35,1
6401,User6401,45.0,Female,Mobile,Side,Home_Decor,Red-violet,#C71585,199,21,133,Calm,Monsoon,18,1
7450,User7450,,,,Side,Food,Maximum Red Purple,#A63A79,166,58,121,Neutral,Autumn,27,1
5346,User5346,30.0,Non-Binary,Tablet,Top,Sports,Light moss green,#ADDFAD,173,223,173,Angry,Monsoon,6,1
2964,User2964,40.0,Non-Binary,Mobile,,Home_Decor,Bright maroon,#C32148,195,33,72,Sad,Winter,182,1
9827,User9827,22.0,Non-Binary,Mobile,Top,Home_Decor,Royal yellow,#FADA5E,250,218,94,Neutral,Autumn,63,0
2052,User2052,,,Tablet,Side,Sports,Orange-red,#FF4500,255,69,0,Calm,Monsoon,293,0
1047,User1047,47.0,,Mobile,Bottom,Sports,Mauve taupe,#915F6D,145,95,109,Sad,Spring,180,0
503,User503,43.0,,Desktop,Side,Tech,Ocean Green,#48BF91,72,191,145,Calm,Monsoon,176,1
2945,User2945,,Male,Tablet,Bottom,Home_Decor,Antique brass,#CD9575,205,149,117,Calm,Summer,87,0
2485,User2485,57.0,Non-Binary,Mobile,Bottom,Food,Bubble gum,#FFC1CC,255,193,204,Calm,Autumn,227,1
2387,User2387,,,,Top,Fashion,Alice blue,#F0F8FF,240,248,255,Sad,Monsoon,39,1
1041,User1041,,,Mobile,Side,Fashion,Magic mint,#AAF0D1,170,240,209,Neutral,Monsoon,114,1
1399,User1399,,Female,Mobile,Bottom,Sports,Sunset,#FAD6A5,250,214,165,Happy,Winter,239,1
9155,User9155,29.0,Male,Desktop,Top,Food,Carmine red,#FF0038,255,0,56,Neutral,Spring,43,0
2129,User2129,47.0,,Tablet,Bottom,Tech,Olive,#808000,128,128,0,Sad,Spring,223,1
400,User400,52.0,Non-Binary,Tablet,Side,Home_Decor,Middle Red,#E58E73,229,144,115,Happy,Winter,221,1
6075,User6075,32.0,,Desktop,Side,Tech,Vivid raspberry,#FF006C,255,0,108,Happy,Winter,198,1
6771,User6771,,,Desktop,Side,Food,Blue (Munsell),#0093AF,0,147,175,Happy,Summer,167,1
2173,User2173,52.0,Male,,Bottom,Tech,Azure mist,#F0FFFF,240,255,255,Angry,Autumn,120,1
7592,User7592,36.0,Male,Desktop,Bottom,Sports,Light cyan,#E0FFFF,224,255,255,Sad,Spring,165,0
5425,User5425,,Non-Binary,,Side,Fashion,Lumber,#FFE4CD,255,228,205,Angry,Winter,93,1
4706,User4706,42.0,,Desktop,Bottom,Sports,Mint cream,#F5FFFA,245,255,250,Happy,Winter,145,0
8645,User8645,,,,Side,Home_Decor,Electric violet,#8F00FF,143,0,255,Angry,Autumn,178,0
3198,User3198,35.0,,Mobile,Bottom,Sports,Battleship grey,#848482,132,132,130,Angry,Winter,205,0
9762,User9762,27.0,,Tablet,Top,Food,Mikado yellow,#FFC40C,255,196,12,Sad,Summer,117,0
8936,User8936,53.0,Male,Mobile,Top,Food,Tropical violet,#CDA4DE,205,164,222,Calm,Autumn,178,0
3858,User3858,36.0,,Mobile,Side,Home_Decor,White smoke,#F5F5F5,245,245,245,Angry,Summer,78,0
5412,User5412,35.0,,Mobile,Top,Home_Decor,Rajah,#FBAB60,251,171,96,Angry,Monsoon,291,1
1920,User1920,,Non-Binary,Desktop,Side,Fashion,Deep Space Sparkle,#4A646C,74,100,108,Happy,Spring,129,0
2510,User2510,47.0,Male,Mobile,Side,Tech,Gold (web) (Golden),#FFD700,255,215,0,Happy,Winter,28,0
1539,User1539,43.0,,Mobile,Bottom,Fashion,Celestial blue,#4997D0,73,151,208,Happy,Autumn,36,1
1524,User1524,24.0,Male,,Bottom,Sports,Burgundy,#800020,128,0,32,Neutral,Summer,258,1
4830,User4830,32.0,Female,Mobile,Bottom,Tech,Begonia,#FA6E79,250,110,121,Angry,Spring,117,0
3631,User3631,,Male,Mobile,,Home_Decor,Medium electric blue,#035096,3,80,150,Happy,Spring,199,0
2513,User2513,50.0,Male,Tablet,Top,Food,Dark imperial blue,#00147E,0,20,126,Sad,Winter,20,0
1069,User1069,,,Desktop,,Sports,St. Patrick's blue,#23297A,35,41,122,Neutral,Spring,216,0
3892,User3892,29.0,Male,Desktop,,Fashion,Vivid cerise,#DA1D81,218,29,129,Calm,Winter,112,0
9504,User9504,,Male,,Top,Home_Decor,Baker-Miller pink,#FF91AF,255,145,175,Angry,Monsoon,28,1
1921,User1921,51.0,,Tablet,,Tech,Pumpkin,#FF7518,255,117,24,Angry,Winter,294,0
2162,User2162,,,Desktop,Side,Tech,Artichoke,#8F9779,143,151,121,Sad,Summer,123,0
389,User389,31.0,Non-Binary,Tablet,Top,Food,American rose,#FF033E,255,3,62,Calm,Spring,185,1
3472,User3472,,Non-Binary,,Top,Home_Decor,Sea green,#2E8B57,46,139,87,Calm,Spring,42,0
2355,User2355,,Male,Mobile,Side,Home_Decor,Bright navy blue,#1974D2,25,116,210,Neutral,Spring,237,0
6854,User6854,32.0,Male,Mobile,Bottom,Sports,Vivid red-tangelo,#DF6124,223,97,36,Angry,Winter,73,1
3604,User3604,49.0,Male,Tablet,Bottom,Sports,Blue Lagoon,#ACE5EE,172,229,238,Happy,Autumn,86,1
6193,User6193,29.0,Female,Desktop,Bottom,Tech,Cambridge Blue,#A3C1AD,163,193,173,Sad,Winter,122,1
1136,User1136,,,Mobile,Side,Fashion,Blue (RYB),#0247FE,2,71,254,Sad,Summer,54,1
1650,User1650,29.0,,,Bottom,Tech,Pastel blue,#AEC6CF,174,198,207,Sad,Winter,161,1
9753,User9753,46.0,,Tablet,Top,Sports,Heliotrope,#DF73FF,223,115,255,Sad,Spring,78,1
7086,User7086,30.0,Non-Binary,Mobile,Top,Sports,Cyber yellow,#FFD300,255,211,0,Happy,Monsoon,187,1
2752,User2752,,,Tablet,Bottom,Sports,Sepia,#704214,112,66,20,Happy,Summer,110,0
57,User57,,Male,,Top,Tech,Orange (web),#FFA500,255,165,0,Neutral,Monsoon,193,0
9735,User9735,,Non-Binary,,Top,Home_Decor,Raisin black,#242124,36,33,36,Angry,Summer,276,0
9676,User9676,,,Mobile,Top,Fashion,St. Patrick's blue,#23297A,35,41,122,Happy,Summer,91,1
2529,User2529,,,Desktop,Top,Fashion,Dark taupe,#483C32,72,60,50,Neutral,Spring,176,1
6829,User6829,,,,Bottom,Sports,Alien Armpit,#84DE02,132,222,2,Calm,Winter,256,0
7808,User7808,,Female,Desktop,,Food,Chartreuse (web),#7FFF00,127,255,0,Angry,Spring,148,1
8041,User8041,,,Mobile,Bottom,Tech,Deep aquamarine,#40826D,64,130,109,Happy,Spring,288,1
6248,User6248,48.0,,Mobile,,Home_Decor,Liver (organ),#6C2E1F,108,46,31,Calm,Spring,189,1
6553,User6553,,,,Bottom,Sports,Space cadet,#1D2951,29,41,81,Neutral,Monsoon,158,1
1253,User1253,36.0,Female,Desktop,Bottom,Food,Desert,#C19A6B,193,154,107,Happy,Summer,122,1
6296,User6296,29.0,,Desktop,Bottom,Sports,Red-brown,#A52A2A,165,42,42,Happy,Autumn,271,1
4646,User4646,,Female,Tablet,Side,Food,Medium candy apple red,#E2062C,226,6,44,Calm,Winter,259,0
7924,User7924,,,Desktop,Bottom,Fashion,Very light blue,#6666FF,102,102,255,Happy,Spring,245,1
6662,User6662,,Male,Desktop,Top,Food,Fulvous,#E48400,228,132,0,Sad,Summer,175,0
250,User250,,Non-Binary,Mobile,Bottom,Fashion,Spanish pink,#F7BFBE,247,191,190,Happy,Winter,109,1
8271,User8271,29.0,,Desktop,Bottom,Fashion,Yellow-green,#9ACD32,154,205,50,Angry,Autumn,40,1
5531,User5531,34.0,,,Top,Tech,Granny Smith Apple,#A8E4A0,168,228,160,Calm,Autumn,70,1
9504,User9504,,Male,Tablet,,Food,Auburn,#A52A2A,165,42,42,Angry,Spring,189,1
5518,User5518,59.0,Male,,Bottom,Home_Decor,Napier green,#2A8000,42,128,0,Neutral,Autumn,194,0
3335,User3335,,,,Top,Home_Decor,Sage,#BCB88A,188,184,138,Angry,Autumn,159,1
7438,User7438,53.0,Non-Binary,,Side,Food,Medium carmine,#AF4035,175,64,53,Sad,Winter,231,1
518,User518,,Male,Tablet,Bottom,Tech,Electric indigo,#6F00FF,111,0,255,Sad,Winter,145,1
6620,User6620,52.0,Female,Tablet,Top,Home_Decor,Red-violet,#C71585,199,21,133,Angry,Spring,80,1
4361,User4361,29.0,Male,,Side,Sports,Spanish gray,#989898,152,152,152,Neutral,Summer,150,1
2973,User2973,,Non-Binary,Tablet,Bottom,Home_Decor,Coral,#FF7F50,255,127,80,Happy,Spring,42,1
8573,User8573,61.0,,Mobile,Top,Tech,Ebony,#555D50,85,93,80,Sad,Monsoon,266,0
119,User119,59.0,,Tablet,Top,Fashion,Dark yellow,#9B870C,155,135,12,Angry,Autumn,130,1
7086,User7086,30.0,Non-Binary,Mobile,Top,Fashion,Light grayish magenta,#CC99CC,204,153,204,Angry,Summer,96,1
8887,User8887,,,,Bottom,Fashion,Brilliant lavender,#F4BBFF,244,187,255,Angry,Winter,288,0
2173,User2173,52.0,Male,Mobile,Bottom,Tech,Peach-yellow,#FADFAD,250,223,173,Happy,Monsoon,265,1
5748,User5748,,Male,Desktop,Side,Fashion,Marigold,#EAA221,234,162,33,Calm,Monsoon,112,1
4742,User4742,31.0,Male,Desktop,Bottom,Fashion,Outrageous Orange,#FF6E4A,255,110,74,Neutral,Autumn,49,1
115,User115,,Male,Tablet,Side,Tech,Medium turquoise,#48D1CC,72,209,204,Calm,Winter,6,0
5890,User5890,56.0,Female,Mobile,Bottom,Sports,Lavender (floral),#B57EDC,181,126,220,Neutral,Summer,205,1
1805,User1805,,Male,Mobile,Top,Home_Decor,Vivid mulberry,#B80CE3,184,12,227,Neutral,Winter,94,1
487,User487,28.0,Male,Mobile,Side,Tech,Rich brilliant lavender,#F1A7FE,241,167,254,Angry,Autumn,219,1
8937,User8937,57.0,Male,Tablet,Side,Tech,Denim Blue,#2243B6,34,67,182,Sad,Monsoon,119,1
7796,User7796,29.0,Non-Binary,,,Food,Puce,#CC8899,204,136,153,Angry,Autumn,96,0
3236,User3236,56.0,,Mobile,Bottom,Fashion,Rich maroon,#B03060,176,48,96,Happy,Spring,190,1
5412,User5412,35.0,,Mobile,Top,Sports,Electric lavender,#F4BBFF,244,187,255,Neutral,Monsoon,264,1
3144,User3144,24.0,Male,Desktop,Side,Food,Light apricot,#FDD5B1,253,213,177,Sad,Autumn,162,1
6479,User6479,,Male,Tablet,Side,Sports,Zinnwaldite brown,#2C1608,44,22,8,Neutral,Summer,61,1
6048,User6048,,Male,Tablet,Top,Fashion,Tuscan,#FAD6A5,250,214,165,Neutral,Summer,51,0
3194,User3194,35.0,,Tablet,Side,Fashion,Tumbleweed,#DEAA88,222,170,136,Angry,Summer,226,0
119,User119,59.0,,Tablet,Top,Fashion,Rich maroon,#B03060,176,48,96,Sad,Spring,112,1
368,User368,,,Desktop,Side,Home_Decor,Light coral,#F08080,240,128,128,Sad,Winter,184,0
6237,User6237,32.0,Non-Binary,Mobile,Top,Sports,Carnation pink,#FFA6C9,255,166,201,Neutral,Summer,181,1
2818,User2818,52.0,,Tablet,Top,Sports,Spring green,#00FF7F,0,255,127,Sad,Spring,184,0
8174,User8174,20.0,,Mobile,Bottom,Food,Bright navy blue,#1974D2,25,116,210,Sad,Summer,41,1
9231,User9231,21.0,,Desktop,Top,Tech,Old rose,#C08081,192,128,129,Angry,Spring,67,1
2428,User2428,33.0,,,,Fashion,UFO Green,#3CD070,60,208,112,Calm,Summer,272,1
4945,User4945,31.0,Male,Tablet,Top,Fashion,Puce red,#722F37,114,47,55,Happy,Winter,277,1
6251,User6251,,Non-Binary,,Side,Food,Rhythm,#777696,119,118,150,Calm,Autumn,294,1
1787,User1787,,,Tablet,Bottom,Sports,Caribbean green,#00CC99,0,204,153,Sad,Summer,274,0
2550,User2550,,Non-Binary,Tablet,Side,Home_Decor,Regalia,#522D80,82,45,128,Neutral,Autumn,273,0
7670,User7670,54.0,Female,,Top,Sports,Deep sky blue,#00BFFF,0,191,255,Happy,Summer,250,1
367,User367,,Female,Desktop,,Home_Decor,Arctic lime,#D0FF14,208,255,20,Happy,Winter,182,0
9664,User9664,,,Desktop,Side,Home_Decor,Green (Crayola),#1CAC78,28,172,120,Neutral,Autumn,71,0
9992,User9992,,Male,Desktop,Side,Sports,Redwood,#A45A52,164,90,82,Happy,Spring,281,1
9146,User9146,58.0,,Desktop,Top,Fashion,Platinum,#E5E4E2,229,228,226,Neutral,Summer,212,1
7330,User7330,56.0,,,Side,Home_Decor,Medium sky blue,#80DAEB,128,218,235,Happy,Summer,42,0
6059,User6059,43.0,,Mobile,Top,Food,Tuscan red,#7C4848,124,72,72,Calm,Spring,123,0
8948,User8948,25.0,,Mobile,Bottom,Food,Amaranth,#E52B50,229,43,80,Happy,Winter,30,1
2934,User2934,26.0,Non-Binary,Desktop,Top,Home_Decor,Gray (X11 gray),#BEBEBE,190,190,190,Angry,Monsoon,10,1
5732,User5732,,Non-Binary,Tablet,,Fashion,Sugar Plum,#914E75,145,78,117,Neutral,Summer,278,1
2913,User2913,,Non-Binary,Mobile,Side,Home_Decor,Persian orange,#D99058,217,144,88,Happy,Spring,237,1
7670,User7670,54.0,Female,,Top,Food,Dark pastel green,#03C03C,3,192,60,Neutral,Monsoon,118,1
8409,User8409,,,Mobile,Top,Food,Middle Blue Purple,#8B72BE,139,114,190,Angry,Summer,138,0
8226,User8226,,Male,Tablet,Top,Sports,UCLA Gold,#FFB300,255,179,0,Happy,Autumn,182,1
234,User234,19.0,Female,Tablet,Bottom,Fashion,Indian yellow,#E3A857,227,168,87,Happy,Spring,29,1
2428,User2428,33.0,,,Side,Sports,English violet,#563C5C,86,60,92,Angry,Autumn,52,1
846,User846,,Female,,Top,Tech,Coral pink,#F88379,248,131,121,Angry,Winter,284,0
5567,User5567,,Non-Binary,Tablet,Side,Home_Decor,Mint green,#98FF98,152,255,152,Angry,Monsoon,76,0
3604,User3604,49.0,Male,,Bottom,Sports,Titanium yellow,#EEE600,238,230,0,Neutral,Spring,205,1
2032,User2032,36.0,,,Bottom,Fashion,Zomp,#39A78E,57,167,142,Angry,Summer,37,1
7582,User7582,50.0,Male,Tablet,Side,Home_Decor,Sea green,#2E8B57,46,139,87,Neutral,Summer,101,0
7828,User7828,29.0,,Tablet,Bottom,Home_Decor,Orange (Crayola),#FF7538,255,117,56,Calm,Monsoon,49,1
4391,User4391,39.0,Non-Binary,Mobile,,Home_Decor,Antique brass,#CD9575,205,149,117,Happy,Autumn,267,0
7464,User7464,52.0,Non-Binary,Tablet,Bottom,Home_Decor,Rajah,#FBAB60,251,171,96,Happy,Autumn,74,0
9577,User9577,,Male,,Bottom,Home_Decor,Glaucous,#6082B6,96,130,182,Sad,Spring,297,0
4683,User4683,50.0,Non-Binary,Desktop,,Fashion,Dark raspberry,#872657,135,38,87,Calm,Spring,222,0
9589,User9589,54.0,Non-Binary,Tablet,Bottom,Tech,Copper (Crayola),#DA8A67,218,138,103,Angry,Autumn,211,0
2602,User2602,61.0,Female,Desktop,Side,Food,Midnight,#702670,112,38,112,Angry,Spring,176,1
8459,User8459,38.0,Non-Binary,,Bottom,Tech,Maximum Blue Purple,#ACACE6,172,172,230,Calm,Autumn,250,1
8622,User8622,,Non-Binary,Mobile,Side,Food,Cyan cornflower blue,#188BC2,24,139,194,Angry,Monsoon,260,0
5110,User5110,,Female,Tablet,Top,Sports,Waterspout,#A4F4F9,164,244,249,Sad,Spring,268,1
9572,User9572,38.0,,Mobile,Bottom,Home_Decor,Diamond,#B9F2FF,185,242,255,Neutral,Autumn,268,1
5194,User5194,,Male,Mobile,Top,Sports,Crimson red,#990000,153,0,0,Happy,Spring,9,1
7512,User7512,,,Mobile,Side,Sports,Pomp and Power,#86608E,134,96,142,Calm,Summer,14,0
284,User284,,,Tablet,Side,Food,Platinum,#E5E4E2,229,228,226,Happy,Summer,275,1
5818,User5818,,,Tablet,Top,Fashion,Deep carmine,#A9203E,169,32,62,Neutral,Winter,234,1
7471,User7471,,Female,Mobile,Bottom,Home_Decor,Dutch white,#EFDFBB,239,223,187,Calm,Autumn,59,1
7808,User7808,26.0,Female,Desktop,,Sports,Keppel,#3AB09E,58,176,158,Neutral,Winter,45,1
7541,User7541,47.0,,Mobile,Top,Tech,Aero,#7CB9E8,124,185,232,Angry,Autumn,142,0
4976,User4976,,Female,Mobile,Bottom,Home_Decor,Tomato,#FF6347,255,99,71,Angry,Spring,119,1
1820,User1820,,Non-Binary,Tablet,,Fashion,Desire,#EA3C53,234,60,83,Angry,Autumn,67,0
6075,User6075,32.0,Non-Binary,Desktop,Side,Home_Decor,Dark sky blue,#8CBED6,140,190,214,Neutral,Summer,38,1
9090,User9090,41.0,Male,Desktop,Side,Sports,Brown Sugar,#AF6E4D,175,110,77,Neutral,Spring,256,1
4756,User4756,59.0,Non-Binary,Mobile,Bottom,Tech,Dark green (X11),#006400,0,100,0,Neutral,Summer,201,1
4944,User4944,,Female,Tablet,Side,Sports,Flamingo pink,#FC8EAC,252,142,172,Happy,Spring,256,0
9642,User9642,,,,Bottom,Fashion,May green,#4C9141,76,145,65,Neutral,Autumn,66,1
6708,User6708,,,Desktop,,Food,Purpureus,#9A4EAE,154,78,174,Angry,Autumn,229,1
9868,User9868,45.0,,,Top,Tech,Kombu green,#354230,53,66,48,Sad,Summer,58,0
8530,User8530,52.0,Female,Mobile,Top,Fashion,Electric cyan,#00FFFF,0,255,255,Neutral,Monsoon,163,1
1546,User1546,,,Tablet,Side,Fashion,Orange (web),#FFA500,255,165,0,Sad,Autumn,298,0
4361,User4361,29.0,Male,,Side,Sports,Raw umber,#826644,130,102,68,Angry,Monsoon,29,1
5942,User5942,,Non-Binary,Tablet,Bottom,Sports,Timberwolf,#DBD7D2,219,215,210,Neutral,Spring,241,1
3020,User3020,,,,,Sports,Carmine red,#FF0038,255,0,56,Happy,Monsoon,104,0
5501,User5501,28.0,Non-Binary,Mobile,Bottom,Food,Baker-Miller pink,#FF91AF,255,145,175,Happy,Summer,232,1
8948,User8948,,,,Bottom,Home_Decor,Pumpkin,#FF7518,255,117,24,Sad,Winter,182,1
7750,User7750,46.0,,Mobile,Side,Home_Decor,Medium candy apple red,#E2062C,226,6,44,Happy,Winter,159,1
1077,User1077,,Non-Binary,Desktop,Top,Sports,Olive,#808000,128,128,0,Happy,Summer,243,1
6991,User6991,36.0,,Desktop,Side,Sports,Alice blue,#F0F8FF,240,248,255,Happy,Winter,147,0
9781,User9781,44.0,,,Side,Food,Sizzling Sunrise,#FFDB00,255,219,0,Angry,Summer,21,0
6296,User6296,29.0,,Desktop,Bottom,Home_Decor,Chocolate (web),#D2691E,210,105,30,Happy,Autumn,289,1
3915,User3915,,Female,Desktop,Side,Food,Turkish rose,#B57281,181,114,129,Calm,Monsoon,9,1
7099,User7099,22.0,Female,,Top,Fashion,Japanese indigo,#264348,38,67,72,Neutral,Winter,15,1
5329,User5329,54.0,Male,Tablet,,Home_Decor,Mummy's Tomb,#828E84,130,142,132,Happy,Autumn,212,1
4836,User4836,55.0,,,Side,Sports,Pearl,#EAE0C8,234,224,200,Happy,Winter,85,1
3330,User3330,49.0,Male,Desktop,Top,Tech,White,#FFFFFF,255,255,255,Happy,Spring,37,1
6653,User6653,57.0,,,Top,Fashion,Strawberry,#FC5A8D,252,90,141,Calm,Summer,163,0
4707,User4707,21.0,Non-Binary,Desktop,Top,Tech,Chocolate (web),#D2691E,210,105,30,Happy,Summer,278,1
2903,User2903,47.0,,Desktop,Side,Food,Otter brown,#654321,101,67,33,Happy,Autumn,119,0
4945,User4945,31.0,Male,,,Food,Cherry blossom pink,#FFB7C5,255,183,197,Neutral,Spring,221,1
6193,User6193,,Female,Desktop,Bottom,Food,Pullman Brown (UPS Brown),#644117,100,65,23,Calm,Monsoon,265,1
6066,User6066,,,Desktop,Side,Sports,Mimi Pink,#FFDAE9,255,218,233,Calm,Spring,162,1
5566,User5566,,Non-Binary,,,Food,Green Lizard,#A7F432,167,244,50,Happy,Spring,49,1
4871,User4871,58.0,Female,Desktop,Side,Tech,Cosmic Cobalt,#2E2D88,46,45,136,Calm,Monsoon,124,1
1143,User1143,,Female,Mobile,Top,Fashion,Azure (web color),#F0FFFF,240,255,255,Sad,Monsoon,219,0
2057,User2057,33.0,Non-Binary,Mobile,Bottom,Sports,Shampoo,#FFCFF1,255,207,241,Calm,Spring,132,0
9572,User9572,38.0,,Mobile,,Fashion,Medium turquoise,#48D1CC,72,209,204,Calm,Winter,258,1
3333,User3333,,Male,,Top,Food,Maroon (Crayola),#C32148,195,33,72,Calm,Winter,42,1
9418,User9418,,Male,Tablet,Side,Home_Decor,Star command blue,#007BB8,0,123,184,Angry,Spring,214,1
2973,User2973,27.0,Non-Binary,Tablet,Bottom,Sports,Sand,#C2B280,194,178,128,Angry,Winter,98,1
4313,User4313,,Female,Mobile,Side,Food,Fandango,#B53389,181,51,137,Angry,Monsoon,33,0
2174,User2174,36.0,,Desktop,Bottom,Sports,Maroon (HTML/CSS),#800000,128,0,0,Calm,Monsoon,168,1
2173,User2173,52.0,Male,Mobile,Bottom,Home_Decor,Pale plum,#DDA0DD,221,160,221,Sad,Winter,141,1
7808,User7808,26.0,Female,Desktop,Top,Tech,Ball blue,#21ABCD,33,171,205,Calm,Monsoon,27,1
5118,User5118,63.0,,Tablet,Top,Tech,Tractor red,#FD0E35,253,14,53,Happy,Summer,135,0
5914,User5914,,,Tablet,Bottom,Tech,Chartreuse (web),#7FFF00,127,255,0,Sad,Monsoon,90,0
5793,User5793,,Female,Mobile,Top,Home_Decor,Aero,#7CB9E8,124,185,232,Angry,Spring,188,0
6669,User6669,38.0,,Mobile,,Fashion,Byzantine,#BD33A4,189,51,164,Neutral,Autumn,241,1
3979,User3979,63.0,Non-Binary,,Side,Home_Decor,Navy,#000080,0,0,128,Sad,Winter,188,0
5288,User5288,43.0,Female,Mobile,Top,Home_Decor,Tangerine yellow,#FFCC00,255,204,0,Angry,Winter,163,0
5272,User5272,,,Tablet,Side,Food,Persian indigo,#32127A,50,18,122,Sad,Monsoon,15,0
4049,User4049,57.0,,Desktop,Top,Tech,Spanish pink,#F7BFBE,247,191,190,Sad,Monsoon,46,1
4836,User4836,55.0,,Tablet,Side,Sports,Dark tangerine,#FFA812,255,168,18,Calm,Autumn,239,1
9431,User9431,,Male,Mobile,,Fashion,Khaki (X11) (Light khaki),#F0E68C,240,230,140,Happy,Autumn,135,1
1908,User1908,26.0,,Mobile,Bottom,Sports,Yellow (RYB),#FEFE33,254,254,51,Neutral,Spring,189,1
1446,User1446,,,Desktop,Bottom,Food,Queen pink,#E8CCD7,232,204,215,Angry,Summer,18,1
2581,User2581,,Female,Mobile,Bottom,Food,Light orchid,#E6A8D7,230,168,215,Sad,Spring,258,1
412,User412,,Male,Tablet,Top,Fashion,Rich black (FOGRA29),#010B13,1,11,19,Neutral,Winter,151,1
3236,User3236,56.0,Female,Mobile,Bottom,Sports,Verdigris,#43B3AE,67,179,174,Sad,Monsoon,64,1
9992,User9992,,Male,Desktop,Side,Fashion,Platinum,#E5E4E2,229,228,226,Happy,Spring,296,1
6854,User6854,32.0,Male,Mobile,,Fashion,Middle Blue Green,#8DD9CC,141,217,204,Neutral,Monsoon,164,1
1650,User1650,29.0,,Desktop,Bottom,Tech,Café noir,#4B3621,75,54,33,Angry,Monsoon,30,1
2337,User2337,40.0,Male,Desktop,Top,Sports,Heart Gold,#808000,128,128,0,Sad,Spring,69,1
760,User760,,Non-Binary,Tablet,Bottom,Tech,Army green,#4B5320,75,83,32,Happy,Spring,74,0
878,User878,,,Tablet,Bottom,Tech,Yellow,#FFFF00,255,255,0,Neutral,Autumn,177,0
9677,User9677,39.0,Non-Binary,Mobile,,Tech,Rackley,#5D8AA8,93,138,168,Sad,Summer,229,0
2485,User2485,57.0,Non-Binary,Mobile,Bottom,Home_Decor,Vivid orchid,#CC00FF,204,0,255,Sad,Autumn,157,1
9617,User9617,63.0,,,,Food,Registration black,#000000,0,0,0,Angry,Summer,44,1
805,User805,,,,,Food,Taupe gray,#8B8589,139,133,137,Happy,Spring,150,1
1762,User1762,41.0,Male,Desktop,Side,Home_Decor,Red (RYB),#FE2712,254,39,18,Calm,Summer,102,1
9541,User9541,,Non-Binary,Mobile,Bottom,Fashion,Aquamarine,#7FFFD4,127,255,212,Sad,Winter,252,0
6268,User6268,,,Desktop,Top,Sports,Dark tan,#918151,145,129,81,Neutral,Autumn,16,1
2428,User2428,33.0,,Tablet,Side,Sports,Wine,#722F37,114,47,55,Angry,Autumn,28,1
9989,User9989,30.0,,Tablet,Side,Sports,Umber,#635147,99,81,71,Angry,Autumn,229,0
6654,User6654,33.0,,Desktop,Top,Tech,Pink lavender,#D8B2D1,216,178,209,Sad,Monsoon,249,1
6439,User6439,,Male,Mobile,Bottom,Sports,French raspberry,#C72C48,199,44,72,Sad,Monsoon,175,0
9516,User9516,,,Desktop,,Sports,Aqua,#00FFFF,0,255,255,Sad,Spring,36,1
6140,User6140,31.0,,Mobile,Top,Sports,Red (Pantone),#ED2939,237,41,57,Calm,Spring,118,0
6365,User6365,,,,Bottom,Food,Office green,#008000,0,128,0,Sad,Monsoon,213,1
